State,Date,Hourly Demand Met (in MW),
Uttar Pradesh - 2025,26-Oct 4am,15409.18,
Uttar Pradesh - 2025,26-Oct 5am,15778.5,
Uttar Pradesh - 2025,26-Oct 6am,16270.29,
Uttar Pradesh - 2025,26-Oct 7am,15362.31,
Uttar Pradesh - 2025,26-Oct 8am,15401.09,
Uttar Pradesh - 2025,26-Oct 9am,16044.78,
Uttar Pradesh - 2025,26-Oct 10am,16903.74,
Uttar Pradesh - 2025,26-Oct 11am,17235.49,
Uttar Pradesh - 2025,26-Oct 12pm,16952.62,
Uttar Pradesh - 2025,26-Oct 1pm,16483.69,
Uttar Pradesh - 2025,26-Oct 2pm,16008.04,
Uttar Pradesh - 2025,26-Oct 3pm,15518.69,
Uttar Pradesh - 2025,26-Oct 4pm,14982.7,
Uttar Pradesh - 2025,26-Oct 5pm,15149.58,
Uttar Pradesh - 2025,26-Oct 6pm,18502.83,
Uttar Pradesh - 2025,26-Oct 7pm,19474.03,
Uttar Pradesh - 2025,26-Oct 8pm,18842.16,
Uttar Pradesh - 2025,26-Oct 9pm,18362.86,
Uttar Pradesh - 2025,26-Oct 10pm,17856.08,
Uttar Pradesh - 2025,26-Oct 11pm,17381.64,
Uttar Pradesh - 2025,27-Oct 12am,16914.41,
Uttar Pradesh - 2025,27-Oct 1am,16344.44,
Uttar Pradesh - 2025,27-Oct 2am,16058.1,
Uttar Pradesh - 2025,27-Oct 3am,15721.66,
Uttar Pradesh - 2025,27-Oct 4am,15400.8,
Uttar Pradesh - 2025,27-Oct 5am,15943.79,
Uttar Pradesh - 2025,27-Oct 6am,16727.79,
Uttar Pradesh - 2025,27-Oct 7am,15914.94,
Uttar Pradesh - 2025,27-Oct 8am,15770.38,
Uttar Pradesh - 2025,27-Oct 9am,16418.37,
Uttar Pradesh - 2025,27-Oct 10am,17512.87,
Uttar Pradesh - 2025,27-Oct 11am,17411.12,
Uttar Pradesh - 2025,27-Oct 12pm,17157.96,
Uttar Pradesh - 2025,27-Oct 1pm,16299.9,
Uttar Pradesh - 2025,27-Oct 2pm,15836.31,
Uttar Pradesh - 2025,27-Oct 3pm,15589,
Uttar Pradesh - 2025,27-Oct 4pm,14860.86,
Uttar Pradesh - 2025,27-Oct 5pm,15028.78,
Uttar Pradesh - 2025,27-Oct 6pm,17382.68,
Uttar Pradesh - 2025,27-Oct 7pm,18047.6,
Uttar Pradesh - 2025,27-Oct 8pm,17106.2,
Uttar Pradesh - 2025,27-Oct 9pm,16428.75,
Uttar Pradesh - 2025,27-Oct 10pm,15819.59,
Uttar Pradesh - 2025,27-Oct 11pm,15346.73,
Uttar Pradesh - 2025,28-Oct 12am,14609.71,
Uttar Pradesh - 2025,28-Oct 1am,14114.93,
Uttar Pradesh - 2025,28-Oct 2am,13496.53,
Uttar Pradesh - 2025,28-Oct 3am,12699.33,
Uttar Pradesh - 2025,28-Oct 4am,12506.88,
Uttar Pradesh - 2025,28-Oct 5am,12671.62,
Uttar Pradesh - 2025,28-Oct 6am,13027.06,
Uttar Pradesh - 2025,28-Oct 7am,12711.31,
Uttar Pradesh - 2025,28-Oct 8am,13578.88,
Uttar Pradesh - 2025,28-Oct 9am,14491.8,
Uttar Pradesh - 2025,28-Oct 10am,15444.5,
Uttar Pradesh - 2025,28-Oct 11am,15481.04,
Uttar Pradesh - 2025,28-Oct 12pm,15219.93,
Uttar Pradesh - 2025,28-Oct 1pm,14649.83,
Uttar Pradesh - 2025,28-Oct 2pm,14380.18,
Uttar Pradesh - 2025,28-Oct 3pm,14319,
Uttar Pradesh - 2025,28-Oct 4pm,14211.57,
Uttar Pradesh - 2025,28-Oct 5pm,14242.01,
Uttar Pradesh - 2025,28-Oct 6pm,17130.39,
Uttar Pradesh - 2025,28-Oct 7pm,17454.81,
Uttar Pradesh - 2025,28-Oct 8pm,16444.38,
Uttar Pradesh - 2025,28-Oct 9pm,15889.29,
Uttar Pradesh - 2025,28-Oct 10pm,15023.38,
Uttar Pradesh - 2025,28-Oct 11pm,14455.54,
Uttar Pradesh - 2025,29-Oct 12am,13995.73,
Uttar Pradesh - 2025,29-Oct 1am,13432.94,
Uttar Pradesh - 2025,29-Oct 2am,13000.29,
Uttar Pradesh - 2025,29-Oct 3am,12600.88,
Uttar Pradesh - 2025,29-Oct 4am,12485.14,
Uttar Pradesh - 2025,29-Oct 5am,13164.45,
Uttar Pradesh - 2025,29-Oct 6am,14417.79,
Uttar Pradesh - 2025,29-Oct 7am,12434.23,
Uttar Pradesh - 2025,29-Oct 8am,12002.1,
Uttar Pradesh - 2025,29-Oct 9am,13262.33,
Uttar Pradesh - 2025,29-Oct 10am,14691.03,
Uttar Pradesh - 2025,29-Oct 11am,15681.88,
Uttar Pradesh - 2025,29-Oct 12pm,14706.52,
Uttar Pradesh - 2025,29-Oct 1pm,14295.74,
Uttar Pradesh - 2025,29-Oct 2pm,13436.8,
Uttar Pradesh - 2025,29-Oct 3pm,12934.31,
Uttar Pradesh - 2025,29-Oct 4pm,12676.22,
Uttar Pradesh - 2025,29-Oct 5pm,13235.78,
Uttar Pradesh - 2025,29-Oct 6pm,17874.8,
Uttar Pradesh - 2025,29-Oct 7pm,18814.73,
Uttar Pradesh - 2025,29-Oct 8pm,17883.58,
Uttar Pradesh - 2025,29-Oct 9pm,17014.81,
Uttar Pradesh - 2025,29-Oct 10pm,16298.42,
Uttar Pradesh - 2025,29-Oct 11pm,15624.35,
Uttar Pradesh - 2025,30-Oct 12am,15001.75,
Uttar Pradesh - 2025,30-Oct 1am,14514.31,
Uttar Pradesh - 2025,30-Oct 2am,13967.88,
Uttar Pradesh - 2025,30-Oct 3am,13578.61,
Uttar Pradesh - 2025,30-Oct 4am,13257.39,
Uttar Pradesh - 2025,30-Oct 5am,13695.02,
Uttar Pradesh - 2025,30-Oct 6am,14313.45,
Uttar Pradesh - 2025,30-Oct 7am,11776.78,
Uttar Pradesh - 2025,30-Oct 8am,11675.19,
Uttar Pradesh - 2025,30-Oct 9am,13014.03,
Uttar Pradesh - 2025,30-Oct 10am,14549.8,
Uttar Pradesh - 2025,30-Oct 11am,14969.85,
Uttar Pradesh - 2025,30-Oct 12pm,13770.79,
Uttar Pradesh - 2025,30-Oct 1pm,13048.82,
Uttar Pradesh - 2025,30-Oct 2pm,12526.86,
Uttar Pradesh - 2025,30-Oct 3pm,12621.94,
Uttar Pradesh - 2025,30-Oct 4pm,12407.14,
Uttar Pradesh - 2025,30-Oct 5pm,13588.9,
Uttar Pradesh - 2025,30-Oct 6pm,16324.71,
Uttar Pradesh - 2025,30-Oct 7pm,17202.68,
Uttar Pradesh - 2025,30-Oct 8pm,15904.06,
Uttar Pradesh - 2025,30-Oct 9pm,14978.42,
Uttar Pradesh - 2025,30-Oct 10pm,14501.55,
Uttar Pradesh - 2025,30-Oct 11pm,13479.21,
Uttar Pradesh - 2025,31-Oct 12am,12812.31,
Uttar Pradesh - 2025,31-Oct 1am,12324.15,
Uttar Pradesh - 2025,31-Oct 2am,11850.81,
Uttar Pradesh - 2025,31-Oct 3am,11503.48,
Uttar Pradesh - 2025,31-Oct 4am,11405.19,
Uttar Pradesh - 2025,31-Oct 5am,12032.5,
Uttar Pradesh - 2025,31-Oct 6am,13103.27,
Uttar Pradesh - 2025,31-Oct 7am,11331.98,
Uttar Pradesh - 2025,31-Oct 8am,11795.12,
Uttar Pradesh - 2025,31-Oct 9am,13926.83,
Uttar Pradesh - 2025,31-Oct 10am,15204.99,
Uttar Pradesh - 2025,31-Oct 11am,15821.09,
Uttar Pradesh - 2025,31-Oct 12pm,14628.07,
Uttar Pradesh - 2025,31-Oct 1pm,14151.47,
Uttar Pradesh - 2025,31-Oct 2pm,13575.81,
Uttar Pradesh - 2025,31-Oct 3pm,13208.18,
Uttar Pradesh - 2025,31-Oct 4pm,12535.5,
Uttar Pradesh - 2025,31-Oct 5pm,13543.8,
Uttar Pradesh - 2025,31-Oct 6pm,16910.78,
Uttar Pradesh - 2025,31-Oct 7pm,18644.24,
Uttar Pradesh - 2025,31-Oct 8pm,17424.02,
Uttar Pradesh - 2025,31-Oct 9pm,16460.15,
Uttar Pradesh - 2025,31-Oct 10pm,15784.02,
Uttar Pradesh - 2025,31-Oct 11pm,15082.27,
Uttar Pradesh - 2025,01-Nov 12am,14458.48,
Uttar Pradesh - 2025,01-Nov 1am,13913.4,
Uttar Pradesh - 2025,01-Nov 2am,13377.32,
Uttar Pradesh - 2025,01-Nov 3am,12981.43,
Uttar Pradesh - 2025,01-Nov 4am,12783.2,
Uttar Pradesh - 2025,01-Nov 5am,13566.7,
Uttar Pradesh - 2025,01-Nov 6am,14682.08,
Uttar Pradesh - 2025,01-Nov 7am,11074.48,
Uttar Pradesh - 2025,01-Nov 8am,12120.46,
Uttar Pradesh - 2025,01-Nov 9am,14340.75,
Uttar Pradesh - 2025,01-Nov 10am,15456.71,
Uttar Pradesh - 2025,01-Nov 11am,15391.8,
Uttar Pradesh - 2025,01-Nov 12pm,13849.57,
Uttar Pradesh - 2025,01-Nov 1pm,13882.6,
Uttar Pradesh - 2025,01-Nov 2pm,13818.06,
Uttar Pradesh - 2025,01-Nov 3pm,13428.29,
Uttar Pradesh - 2025,01-Nov 4pm,12135.29,
Uttar Pradesh - 2025,01-Nov 5pm,12674.59,
Uttar Pradesh - 2025,01-Nov 6pm,17006.1,
Uttar Pradesh - 2025,01-Nov 7pm,18289.16,
Uttar Pradesh - 2025,01-Nov 8pm,17888.43,
Uttar Pradesh - 2025,01-Nov 9pm,16833.57,
Uttar Pradesh - 2025,01-Nov 10pm,16039.23,
Uttar Pradesh - 2025,01-Nov 11pm,15344.6,
Uttar Pradesh - 2025,02-Nov 12am,14726.43,
Uttar Pradesh - 2025,02-Nov 1am,14132.2,
Uttar Pradesh - 2025,02-Nov 2am,13715.54,
Uttar Pradesh - 2025,02-Nov 3am,13268.28,
Uttar Pradesh - 2025,02-Nov 4am,13049.75,
Uttar Pradesh - 2025,02-Nov 5am,13664.46,
Uttar Pradesh - 2025,02-Nov 6am,14672.67,
Uttar Pradesh - 2025,02-Nov 7am,12357.39,
Uttar Pradesh - 2025,02-Nov 8am,12521.26,
Uttar Pradesh - 2025,02-Nov 9am,13131.74,
Uttar Pradesh - 2025,02-Nov 10am,13925.37,
Uttar Pradesh - 2025,02-Nov 11am,13971.93,
Uttar Pradesh - 2025,02-Nov 12pm,13738.76,
Uttar Pradesh - 2025,02-Nov 1pm,13058.14,
Uttar Pradesh - 2025,02-Nov 2pm,12879.86,
Uttar Pradesh - 2025,02-Nov 3pm,11979.54,
Uttar Pradesh - 2025,02-Nov 4pm,11471.7,
Uttar Pradesh - 2025,02-Nov 5pm,12140.48,
Uttar Pradesh - 2025,02-Nov 6pm,17186.46,
Uttar Pradesh - 2025,02-Nov 7pm,17536.72,
Uttar Pradesh - 2025,02-Nov 8pm,16488.64,
Uttar Pradesh - 2025,02-Nov 9pm,15680.84,
Uttar Pradesh - 2025,02-Nov 10pm,14993.48,
Uttar Pradesh - 2025,02-Nov 11pm,14368.48,
Uttar Pradesh - 2025,03-Nov 12am,13885.46,
Uttar Pradesh - 2025,03-Nov 1am,13353.32,
Uttar Pradesh - 2025,03-Nov 2am,12916.59,
Uttar Pradesh - 2025,03-Nov 3am,12580.42,
Uttar Pradesh - 2025,03-Nov 4am,12428.64,
Uttar Pradesh - 2025,03-Nov 5am,13210.42,
Uttar Pradesh - 2025,03-Nov 6am,14737.82,
Uttar Pradesh - 2025,03-Nov 7am,12019.67,
Uttar Pradesh - 2025,03-Nov 8am,12334.45,
Uttar Pradesh - 2025,03-Nov 9am,13560.75,
Uttar Pradesh - 2025,03-Nov 10am,14303.7,
Uttar Pradesh - 2025,03-Nov 11am,14910.34,
Uttar Pradesh - 2025,03-Nov 12pm,13891.16,
Uttar Pradesh - 2025,03-Nov 1pm,12789.34,
Uttar Pradesh - 2025,03-Nov 2pm,13109.29,
Uttar Pradesh - 2025,03-Nov 3pm,12506.55,
Uttar Pradesh - 2025,03-Nov 4pm,11874.29,
Uttar Pradesh - 2025,03-Nov 5pm,12347.63,
Uttar Pradesh - 2025,03-Nov 6pm,18152.13,
Uttar Pradesh - 2025,03-Nov 7pm,18359.96,
Uttar Pradesh - 2025,03-Nov 8pm,16864.61,
Uttar Pradesh - 2025,03-Nov 9pm,16042.41,
Uttar Pradesh - 2025,03-Nov 10pm,15194.22,
Uttar Pradesh - 2025,03-Nov 11pm,14436.47,
Uttar Pradesh - 2025,04-Nov 12am,13909.13,
Uttar Pradesh - 2025,04-Nov 1am,13282.21,
Uttar Pradesh - 2025,04-Nov 2am,12896.33,
Uttar Pradesh - 2025,04-Nov 3am,12537.94,
Uttar Pradesh - 2025,04-Nov 4am,12449.7,
Uttar Pradesh - 2025,04-Nov 5am,13229.59,
Uttar Pradesh - 2025,04-Nov 6am,14917.93,
Uttar Pradesh - 2025,04-Nov 7am,12192.39,
Uttar Pradesh - 2025,04-Nov 8am,12337.49,
Uttar Pradesh - 2025,04-Nov 9am,13746.54,
Uttar Pradesh - 2025,04-Nov 10am,14733.4,
Uttar Pradesh - 2025,04-Nov 11am,15048.7,
Uttar Pradesh - 2025,04-Nov 12pm,13582.25,
Uttar Pradesh - 2025,04-Nov 1pm,13151.61,
Uttar Pradesh - 2025,04-Nov 2pm,13106.96,
Uttar Pradesh - 2025,04-Nov 3pm,12865.06,
Uttar Pradesh - 2025,04-Nov 4pm,12264.51,
Uttar Pradesh - 2025,04-Nov 5pm,13763.16,
Uttar Pradesh - 2025,04-Nov 6pm,17876.69,
Uttar Pradesh - 2025,04-Nov 7pm,18205.8,
Uttar Pradesh - 2025,04-Nov 8pm,16907.01,
Uttar Pradesh - 2025,04-Nov 9pm,15848.92,
Uttar Pradesh - 2025,04-Nov 10pm,15112.06,
Uttar Pradesh - 2025,04-Nov 11pm,14484.26,
Uttar Pradesh - 2025,05-Nov 12am,13889.55,
Uttar Pradesh - 2025,05-Nov 1am,13476.97,
Uttar Pradesh - 2025,05-Nov 2am,13060,
Uttar Pradesh - 2025,05-Nov 3am,12818.2,
Uttar Pradesh - 2025,05-Nov 4am,12731.59,
Uttar Pradesh - 2025,05-Nov 5am,13524.64,
Uttar Pradesh - 2025,05-Nov 6am,14828.09,
Uttar Pradesh - 2025,05-Nov 7am,11985.42,
Uttar Pradesh - 2025,05-Nov 8am,12391.87,
Uttar Pradesh - 2025,05-Nov 9am,12912.75,
Uttar Pradesh - 2025,05-Nov 10am,14781.77,
Uttar Pradesh - 2025,05-Nov 11am,14877.83,
Uttar Pradesh - 2025,05-Nov 12pm,13948.38,
Uttar Pradesh - 2025,05-Nov 1pm,13291.7,
Uttar Pradesh - 2025,05-Nov 2pm,12903.04,
Uttar Pradesh - 2025,05-Nov 3pm,12377.43,
Uttar Pradesh - 2025,05-Nov 4pm,11971.37,
Uttar Pradesh - 2025,05-Nov 5pm,13485.64,
Uttar Pradesh - 2025,05-Nov 6pm,17790.21,
Uttar Pradesh - 2025,05-Nov 7pm,18336.46,
Uttar Pradesh - 2025,05-Nov 8pm,17159.17,
Uttar Pradesh - 2025,05-Nov 9pm,16262.6,
Uttar Pradesh - 2025,05-Nov 10pm,15508.44,
Uttar Pradesh - 2025,05-Nov 11pm,14844.66,
Uttar Pradesh - 2025,06-Nov 12am,14181.98,
Uttar Pradesh - 2025,06-Nov 1am,13558.34,
Uttar Pradesh - 2025,06-Nov 2am,13114.19,
Uttar Pradesh - 2025,06-Nov 3am,12776.7,
Uttar Pradesh - 2025,06-Nov 4am,12615.83,
Uttar Pradesh - 2025,06-Nov 5am,13458.05,
Uttar Pradesh - 2025,06-Nov 6am,15080.94,
Uttar Pradesh - 2025,06-Nov 7am,12321.87,
Uttar Pradesh - 2025,06-Nov 8am,12585.46,
Uttar Pradesh - 2025,06-Nov 9am,13273.19,
Uttar Pradesh - 2025,06-Nov 10am,14434.89,
Uttar Pradesh - 2025,06-Nov 11am,14901.67,
Uttar Pradesh - 2025,06-Nov 12pm,13593.92,
Uttar Pradesh - 2025,06-Nov 1pm,13386.43,
Uttar Pradesh - 2025,06-Nov 2pm,13076.79,
Uttar Pradesh - 2025,06-Nov 3pm,12174.03,
Uttar Pradesh - 2025,06-Nov 4pm,10603.42,
Uttar Pradesh - 2025,06-Nov 5pm,11624.62,
Uttar Pradesh - 2025,06-Nov 6pm,17490.03,
Uttar Pradesh - 2025,06-Nov 7pm,18147.13,
Uttar Pradesh - 2025,06-Nov 8pm,16754.16,
Uttar Pradesh - 2025,06-Nov 9pm,15554.76,
Uttar Pradesh - 2025,06-Nov 10pm,14663.66,
Uttar Pradesh - 2025,06-Nov 11pm,13878.36,
Uttar Pradesh - 2025,07-Nov 12am,13247.04,
Uttar Pradesh - 2025,07-Nov 1am,12722.74,
Uttar Pradesh - 2025,07-Nov 2am,12275.39,
Uttar Pradesh - 2025,07-Nov 3am,11906.73,
Uttar Pradesh - 2025,07-Nov 4am,11823.96,
Uttar Pradesh - 2025,07-Nov 5am,12921.52,
Uttar Pradesh - 2025,07-Nov 6am,14877.99,
Uttar Pradesh - 2025,07-Nov 7am,12230.04,
Uttar Pradesh - 2025,07-Nov 8am,12385.46,
Uttar Pradesh - 2025,07-Nov 9am,12913.38,
Uttar Pradesh - 2025,07-Nov 10am,14893.24,
Uttar Pradesh - 2025,07-Nov 11am,15169.24,
Uttar Pradesh - 2025,07-Nov 12pm,13812.93,
Uttar Pradesh - 2025,07-Nov 1pm,13738.1,
Uttar Pradesh - 2025,07-Nov 2pm,13320.92,
Uttar Pradesh - 2025,07-Nov 3pm,12183.58,
Uttar Pradesh - 2025,07-Nov 4pm,10910.23,
Uttar Pradesh - 2025,07-Nov 5pm,12687.8,
Uttar Pradesh - 2025,07-Nov 6pm,17354.88,
Uttar Pradesh - 2025,07-Nov 7pm,17568.47,
Uttar Pradesh - 2025,07-Nov 8pm,16111.94,
Uttar Pradesh - 2025,07-Nov 9pm,14883.22,
Uttar Pradesh - 2025,07-Nov 10pm,13852.42,
Uttar Pradesh - 2025,07-Nov 11pm,13105.41,
Uttar Pradesh - 2025,08-Nov 12am,12441.26,
Uttar Pradesh - 2025,08-Nov 1am,11959.71,
Uttar Pradesh - 2025,08-Nov 2am,11603.55,
Uttar Pradesh - 2025,08-Nov 3am,11318.45,
Uttar Pradesh - 2025,08-Nov 4am,11394.11,
Uttar Pradesh - 2025,08-Nov 5am,12522.57,
Uttar Pradesh - 2025,08-Nov 6am,14542.04,
Uttar Pradesh - 2025,08-Nov 7am,11995.49,
Uttar Pradesh - 2025,08-Nov 8am,12210.1,
Uttar Pradesh - 2025,08-Nov 9am,13863.39,
Uttar Pradesh - 2025,08-Nov 10am,14621.91,
Uttar Pradesh - 2025,08-Nov 11am,15150.1,
Uttar Pradesh - 2025,08-Nov 12pm,14397.53,
Uttar Pradesh - 2025,08-Nov 1pm,14009.84,
Uttar Pradesh - 2025,08-Nov 2pm,13303.06,
Uttar Pradesh - 2025,08-Nov 3pm,12384.73,
Uttar Pradesh - 2025,08-Nov 4pm,10898.13,
Uttar Pradesh - 2025,08-Nov 5pm,10560.57,
Uttar Pradesh - 2025,08-Nov 6pm,17378.11,
Uttar Pradesh - 2025,08-Nov 7pm,17439.86,
Uttar Pradesh - 2025,08-Nov 8pm,16036.85,
Uttar Pradesh - 2025,08-Nov 9pm,14786.3,
Uttar Pradesh - 2025,08-Nov 10pm,13710.65,
Uttar Pradesh - 2025,08-Nov 11pm,12877.53,
Uttar Pradesh - 2025,09-Nov 12am,12286.69,
Uttar Pradesh - 2025,09-Nov 1am,11702.05,
Uttar Pradesh - 2025,09-Nov 2am,11396.02,
Uttar Pradesh - 2025,09-Nov 3am,11100.35,
Uttar Pradesh - 2025,09-Nov 4am,11167.25,
Uttar Pradesh - 2025,09-Nov 5am,12133.81,
Uttar Pradesh - 2025,09-Nov 6am,14097.38,
Uttar Pradesh - 2025,09-Nov 7am,11478.25,
Uttar Pradesh - 2025,09-Nov 8am,12237.61,
Uttar Pradesh - 2025,09-Nov 9am,13394.65,
Uttar Pradesh - 2025,09-Nov 10am,14768.07,
Uttar Pradesh - 2025,09-Nov 11am,14931.72,
Uttar Pradesh - 2025,09-Nov 12pm,13288.67,
Uttar Pradesh - 2025,09-Nov 1pm,13002.93,
Uttar Pradesh - 2025,09-Nov 2pm,12870.37,
Uttar Pradesh - 2025,09-Nov 3pm,11941.43,
Uttar Pradesh - 2025,09-Nov 4pm,11205.44,
Uttar Pradesh - 2025,09-Nov 5pm,11984.44,
Uttar Pradesh - 2025,09-Nov 6pm,16098.36,
Uttar Pradesh - 2025,09-Nov 7pm,16241.37,
Uttar Pradesh - 2025,09-Nov 8pm,15194.04,
Uttar Pradesh - 2025,09-Nov 9pm,14000.09,
Uttar Pradesh - 2025,09-Nov 10pm,12890.7,
Uttar Pradesh - 2025,09-Nov 11pm,12126.65,
Uttar Pradesh - 2025,10-Nov 12am,11446.92,
Uttar Pradesh - 2025,10-Nov 1am,11055.4,
Uttar Pradesh - 2025,10-Nov 2am,10755.92,
Uttar Pradesh - 2025,10-Nov 3am,10584.92,
Uttar Pradesh - 2025,10-Nov 4am,10721.48,
Uttar Pradesh - 2025,10-Nov 5am,11979.31,
Uttar Pradesh - 2025,10-Nov 6am,14511.23,
Uttar Pradesh - 2025,10-Nov 7am,12310.8,
Uttar Pradesh - 2025,10-Nov 8am,12802.92,
Uttar Pradesh - 2025,10-Nov 9am,13158.5,
Uttar Pradesh - 2025,10-Nov 10am,15120.42,
Uttar Pradesh - 2025,10-Nov 11am,14895.57,
Uttar Pradesh - 2025,10-Nov 12pm,13445.4,
Uttar Pradesh - 2025,10-Nov 1pm,12466.47,
Uttar Pradesh - 2025,10-Nov 2pm,11974.69,
Uttar Pradesh - 2025,10-Nov 3pm,11620.82,
Uttar Pradesh - 2025,10-Nov 4pm,11766.66,
Uttar Pradesh - 2025,10-Nov 5pm,12567.09,
Uttar Pradesh - 2025,10-Nov 6pm,16100.98,
Uttar Pradesh - 2025,10-Nov 7pm,17452.38,
Uttar Pradesh - 2025,10-Nov 8pm,16303.71,
Uttar Pradesh - 2025,10-Nov 9pm,14837.24,
Uttar Pradesh - 2025,10-Nov 10pm,13558.52,
Uttar Pradesh - 2025,10-Nov 11pm,12561.23,
Uttar Pradesh - 2025,11-Nov 12am,12018.37,
Uttar Pradesh - 2025,11-Nov 1am,11506.9,
Uttar Pradesh - 2025,11-Nov 2am,11141.98,
Uttar Pradesh - 2025,11-Nov 3am,10896.65,
Uttar Pradesh - 2025,11-Nov 4am,10917.67,
Uttar Pradesh - 2025,11-Nov 5am,12356.25,
Uttar Pradesh - 2025,11-Nov 6am,15019.48,
Uttar Pradesh - 2025,11-Nov 7am,12582.74,
Uttar Pradesh - 2025,11-Nov 8am,12671.59,
Uttar Pradesh - 2025,11-Nov 9am,13594.46,
Uttar Pradesh - 2025,11-Nov 10am,15115.59,
Uttar Pradesh - 2025,11-Nov 11am,15472.79,
Uttar Pradesh - 2025,11-Nov 12pm,13700.18,
Uttar Pradesh - 2025,11-Nov 1pm,13059.83,
Uttar Pradesh - 2025,11-Nov 2pm,12828.48,
Uttar Pradesh - 2025,11-Nov 3pm,12296.67,
Uttar Pradesh - 2025,11-Nov 4pm,11147.16,
Uttar Pradesh - 2025,11-Nov 5pm,11648.65,
Uttar Pradesh - 2025,11-Nov 6pm,16702.71,
Uttar Pradesh - 2025,11-Nov 7pm,17865.04,
Uttar Pradesh - 2025,11-Nov 8pm,16347.01,
Uttar Pradesh - 2025,11-Nov 9pm,14857.45,
Uttar Pradesh - 2025,11-Nov 10pm,13601.57,
Uttar Pradesh - 2025,11-Nov 11pm,12575.38,
Uttar Pradesh - 2025,12-Nov 12am,11785.86,
Uttar Pradesh - 2025,12-Nov 1am,11081.75,
Uttar Pradesh - 2025,12-Nov 2am,10731.26,
Uttar Pradesh - 2025,12-Nov 3am,10541.6,
Uttar Pradesh - 2025,12-Nov 4am,10648.51,
Uttar Pradesh - 2025,12-Nov 5am,12115.2,
Uttar Pradesh - 2025,12-Nov 6am,15116.47,
Uttar Pradesh - 2025,12-Nov 7am,12734.97,
Uttar Pradesh - 2025,12-Nov 8am,13356.25,
Uttar Pradesh - 2025,12-Nov 9am,14736.45,
Uttar Pradesh - 2025,12-Nov 10am,15649.89,
Uttar Pradesh - 2025,12-Nov 11am,16243.39,
Uttar Pradesh - 2025,12-Nov 12pm,14063.72,
Uttar Pradesh - 2025,12-Nov 1pm,13147.27,
Uttar Pradesh - 2025,12-Nov 2pm,13326.93,
Uttar Pradesh - 2025,12-Nov 3pm,11819.03,
Uttar Pradesh - 2025,12-Nov 4pm,10952.31,
Uttar Pradesh - 2025,12-Nov 5pm,12052.73,
Uttar Pradesh - 2025,12-Nov 6pm,17131.32,
Uttar Pradesh - 2025,12-Nov 7pm,17852.36,
Uttar Pradesh - 2025,12-Nov 8pm,16297.16,
Uttar Pradesh - 2025,12-Nov 9pm,14899.78,
Uttar Pradesh - 2025,12-Nov 10pm,13525.66,
Uttar Pradesh - 2025,12-Nov 11pm,12506,
Uttar Pradesh - 2025,13-Nov 12am,11677.22,
Uttar Pradesh - 2025,13-Nov 1am,11191.63,
Uttar Pradesh - 2025,13-Nov 2am,10868.4,
Uttar Pradesh - 2025,13-Nov 3am,10711.52,
Uttar Pradesh - 2025,13-Nov 4am,10878.99,
Uttar Pradesh - 2025,13-Nov 5am,12290.16,
Uttar Pradesh - 2025,13-Nov 6am,15100.63,
Uttar Pradesh - 2025,13-Nov 7am,12485.55,
Uttar Pradesh - 2025,13-Nov 8am,13178.96,
Uttar Pradesh - 2025,13-Nov 9am,14046.02,
Uttar Pradesh - 2025,13-Nov 10am,15031.51,
Uttar Pradesh - 2025,13-Nov 11am,15425.58,
Uttar Pradesh - 2025,13-Nov 12pm,13795.13,
Uttar Pradesh - 2025,13-Nov 1pm,13398.49,
Uttar Pradesh - 2025,13-Nov 2pm,12900.59,
Uttar Pradesh - 2025,13-Nov 3pm,11656.02,
Uttar Pradesh - 2025,13-Nov 4pm,11656.02,
Uttar Pradesh - 2025,13-Nov 5pm,12719.7,
Uttar Pradesh - 2025,13-Nov 6pm,17927.04,
Uttar Pradesh - 2025,13-Nov 7pm,17982.35,
Uttar Pradesh - 2025,13-Nov 8pm,16404.7,
Uttar Pradesh - 2025,13-Nov 9pm,15187.04,
Uttar Pradesh - 2025,13-Nov 10pm,13598.06,
Uttar Pradesh - 2025,13-Nov 11pm,12468.47,
Uttar Pradesh - 2025,14-Nov 12am,11773.96,
Uttar Pradesh - 2025,14-Nov 1am,11296.59,
Uttar Pradesh - 2025,14-Nov 2am,10945.81,
Uttar Pradesh - 2025,14-Nov 3am,10708.85,
Uttar Pradesh - 2025,14-Nov 4am,10823.74,
Uttar Pradesh - 2025,14-Nov 5am,12361.27,
Uttar Pradesh - 2025,14-Nov 6am,15194.78,
Uttar Pradesh - 2025,14-Nov 7am,11717.45,
Uttar Pradesh - 2025,14-Nov 8am,12342.73,
Uttar Pradesh - 2025,14-Nov 9am,14318.78,
Uttar Pradesh - 2025,14-Nov 10am,15974.45,
Uttar Pradesh - 2025,14-Nov 11am,16462.95,
Uttar Pradesh - 2025,14-Nov 12pm,14615.34,
Uttar Pradesh - 2025,14-Nov 1pm,14308.68,
Uttar Pradesh - 2025,14-Nov 2pm,13641.59,
Uttar Pradesh - 2025,14-Nov 3pm,12972.94,
Uttar Pradesh - 2025,14-Nov 4pm,11772.34,
Uttar Pradesh - 2025,14-Nov 5pm,12863.19,
Uttar Pradesh - 2025,14-Nov 6pm,17819.15,
Uttar Pradesh - 2025,14-Nov 7pm,17744.96,
Uttar Pradesh - 2025,14-Nov 8pm,16153.81,
Uttar Pradesh - 2025,14-Nov 9pm,15044.75,
